"","Code","Yield","High"
"6","sz002714",0.121560795181541,0.121560795181541
"91","sz002157",0.100323390316201,0.100323390316201
"206","sz000723",0.0603571982413758,0.0664326723963964
"216","sz000627",0.054527228006255,0.054527228006255
"183","ss600188",0.0414231355438848,0.0414231355438848
"218","sz000596",0.0396572896675442,0.0396572896675442
"60","sz300033",0.0372296130476824,0.039975038135013
"169","ss600299",0.0353793521098886,0.0353793521098886
"132","ss600352",0.0307803463165739,0.0478975942218558
"196","sz000066",0.0296943707731425,0.0350881575058435
"23","sz002607",0.0293002232552571,0.0293002232552571
"205","ss600061",0.0283768351633442,0.0314313990190804
"14","ss601800",0.025818197453817,0.025818197453817
"194","ss600109",0.0229054765023378,0.0259577492096392
"145","ss600362",0.0204293109112423,0.0204293109112423
"122","ss600438",0.0203146341153777,0.021199943626081
"128","ss600015",0.0197583652769369,0.0201751648356563
"156","ss600390",0.01949066038231,0.0236377831397501
"46","sz002463",0.0193988858446128,0.0249681077788955
"113","sz002044",0.0180674842724247,0.0212226321107329
"79","ss601899",0.0165485861629207,0.0174425288828726
"227","ss600867",0.0161140795950283,0.0184256079029106
"100","ss601998",0.0153955412989053,0.0153955412989053
"11","sz002673",0.0152573237283413,0.0173491918822932
"44","sz002468",0.0151067656622128,0.0171230151049617
"101","sz002129",0.0150856655140534,0.0224843957907233
"58","ss601877",0.0140739003418431,0.018202850042516
"214","sz000656",0.0137495876241782,0.014623504010052
"172","ss600219",0.0131063642298987,0.0154466691920756
"112","sz002050",0.0130836547994782,0.0241915978500031
"189","sz000063",0.0124111897627621,0.0157503102587757
"174","ss600000",0.0117738492696442,0.0122617828967646
"54","sz300059",0.0117241408129998,0.0192227898404436
"72","ss601727",0.0111475396713561,0.0145450285741902
"159","ss600309",0.011063320260013,0.0179982125352538
"193","ss600118",0.0108303471888511,0.0108303471888511
"164","ss600297",0.0099041541107574,0.0150146081836524
"87","ss601088",0.00983933027034545,0.00983933027034545
"84","ss601390",0.00969196153107998,0.015785981448277
"116","sz002027",0.00929341819159601,0.0207012137245812
"25","sz002602",0.00924948919731849,0.00964537537631105
"31","ss601216",0.00910642756520041,0.0118497894127658
"239","ss600606",0.00878618812733944,0.0191549168361236
"135","ss600031",0.0085944597718719,0.00895270902257206
"66","sz300014",0.00843240137858259,0.0139923198269254
"123","sz000100",0.00816753979824192,0.0217164849347289
"175","sz000938",0.00809612425090411,0.0185976608741982
"208","sz000709",0.00795880396720339,0.017088999634715
"96","ss601919",0.00792564960230591,0.0105912496313914
"170","sz000961",0.00722999301341232,0.00946915728519659
"203","sz000786",0.00692567630916474,0.00843581034069496
"57","sz002352",0.00667145302718142,0.00667145302718142
"198","ss600085",0.00660617794069784,0.00660617794069784
"37","sz002493",0.0065451329285271,0.0102839764440397
"146","ss600011",0.00642931972826188,0.00667889483133788
