"","Code","Yield","High"
"175","sz000938",0.110518297776137,0.110518297776137
"216","sz000627",0.085044088567005,0.085044088567005
"183","ss600188",0.0798016581839214,0.0798016581839214
"190","ss600115",0.0790933175501913,0.0790933175501913
"14","ss601800",0.0523429501820334,0.0523429501820334
"145","ss600362",0.0427823329264847,0.0427823329264847
"133","ss600029",0.0397985728275485,0.0397985728275485
"213","sz000671",0.0377204459871192,0.0377204459871192
"198","ss600085",0.0375479191629586,0.0375479191629586
"220","ss600745",0.0368528944852335,0.0368528944852335
"101","sz002129",0.0342967797457452,0.041361645529493
"162","ss600038",0.0324948478328544,0.0324948478328544
"100","ss601998",0.0298724108330997,0.0298724108330997
"27","sz002594",0.0287851844833571,0.0324713085627575
"153","ss600383",0.025524980940735,0.025524980940735
"88","ss601808",0.0240472587164859,0.0240472587164859
"128","ss600015",0.0237465585396035,0.0237465585396035
"33","sz300144",0.0228530032281329,0.0228530032281329
"219","sz000425",0.0220664185979249,0.0226253039524515
"146","ss600011",0.0207517535053798,0.0230981055907502
"140","ss600050",0.0202724080261389,0.0202724080261389
"171","sz000963",0.0197825327587129,0.0221540988576292
"114","ss600027",0.0194856555951848,0.0219944438308812
"165","ss600276",0.0180618185990922,0.0208343995420144
"235","ss600674",0.0161545762431958,0.0161545762431958
"2","sz300408",0.0160452270339246,0.0160452270339246
"122","ss600438",0.0155666519208297,0.017891185581675
"25","sz002602",0.0153313670912611,0.0174974244224302
"154","ss600010",0.0119896678462108,0.0182587444284192
"39","ss601377",0.0119591120180005,0.0123734666264141
"68","ss601888",0.0113536726455106,0.0214887322483259
"54","sz300059",0.00978054354454505,0.0113406613607074
"28","sz002555",0.00964707581377566,0.0112898149949807
"151","ss600372",0.00872189773316623,0.0123056586090704
"95","ss601009",0.00868845794360151,0.00868845794360151
"113","sz002044",0.00823554542502003,0.022288066693271
"211","ss600795",0.00815777229202053,0.0116162409578864
"102","sz002120",0.00722100907588707,0.00854038362397902
"121","sz002008",0.00703711832989473,0.0163259777015319
"125","ss600570",0.00702999855640596,0.0269096307647441
"197","sz000768",0.00691664947612769,0.0104456375108948
"124","ss600340",0.00665325294115404,0.00665325294115404
"229","ss600848",0.00663954530868849,0.00786323075245909
"109","ss601006",0.00647290765131703,0.00691187354674838
"223","ss600705",0.00627048560752419,0.00627048560752419
"53","sz002410",0.00530446076698499,0.0151332435182503
"74","ss601766",0.00520752032030836,0.0257168663086786
"237","ss600637",0.00516342048996621,0.00632605272250175
"82","sz002202",0.00501653044846884,0.0139673107224949
"155","ss600332",0.00473397097148909,0.0128769982096353
"144","ss600583",0.00443988650483496,0.00855576656979307
